DefaultDate,TimeToDefault,NumberOfCredits
2022-03-31,1186.0,194951
2022-03-31,1186.0,194951
2021-08-31,1035.0,195630
2022-01-31,1188.0,195200
2021-12-31,1065.0,195393
2022-01-31,1037.0,195200
2022-03-31,1217.0,194951
2021-11-30,1157.0,195423
2022-03-31,1096.0,194951
2022-01-31,1096.0,195200
2022-03-31,1217.0,194951
2022-03-31,1096.0,194951
2022-01-31,1826.0,195200
2021-11-30,1979.0,195423
2021-03-31,1582.0,195873
2021-11-30,1856.0,195423
2021-08-31,2284.0,195630
2022-02-28,1826.0,195132
2021-12-31,1887.0,195393
2021-12-31,1614.0,195393
2021-11-30,1826.0,195423
2022-03-31,1551.0,194951
2022-01-31,1676.0,195200
2022-03-31,1826.0,194951
2022-01-31,1857.0,195200
2021-11-30,1644.0,195423
2022-03-31,1308.0,194951
2021-08-31,1219.0,195630
2021-08-31,1308.0,195630
2022-03-31,1431.0,194951
2022-01-31,1341.0,195200
2022-02-28,1400.0,195132
2021-11-30,1034.0,195423
2022-03-31,1186.0,194951
2021-11-30,1096.0,195423
2022-02-28,1308.0,195132
2021-12-31,1249.0,195393
2021-10-31,976.0,195518
2021-10-31,945.0,195518
2021-12-31,976.0,195393
2022-03-31,1096.0,194951
2022-01-31,1341.0,195200
2021-07-31,1188.0,195654
2021-09-30,1188.0,195549
2021-07-31,792.0,195654
2021-11-30,884.0,195423
2021-06-30,1126.0,195764
2022-03-31,1308.0,194951
2022-02-28,1186.0,195132
2022-03-31,1217.0,194951
2021-10-31,1004.0,195518
2022-03-31,1400.0,194951
2022-01-31,1158.0,195200
2022-02-28,1247.0,195132
2022-03-31,1096.0,194951
2021-09-30,973.0,195549
2022-01-31,1341.0,195200
2021-06-30,1034.0,195764
2022-02-28,1096.0,195132
2021-10-31,1157.0,195518
2021-08-31,1127.0,195630
2022-02-28,1155.0,195132
2022-01-31,1249.0,195200
2022-03-31,1217.0,194951
2022-03-31,1186.0,194951
2021-07-31,884.0,195654
2022-01-31,1096.0,195200
2021-10-31,976.0,195518
2022-01-31,1096.0,195200
2022-02-28,1035.0,195132
2022-01-31,762.0,195200
2021-12-31,700.0,195393
2021-11-30,669.0,195423
2021-12-31,792.0,195393
2022-03-31,790.0,194951
2022-03-31,852.0,194951
2021-11-30,700.0,195423
2021-11-30,640.0,195423
2022-03-31,1704.0,194951
2022-01-31,702.0,195200
2021-11-30,1644.0,195423
2021-09-30,1644.0,195549
2021-10-31,1280.0,195518
2022-02-28,1551.0,195132
2022-02-28,730.0,195132
2021-07-31,1857.0,195654
2022-01-31,1888.0,195200
2022-02-28,1642.0,195132
2021-04-30,1369.0,195864
2022-02-28,1461.0,195132
2022-02-28,1461.0,195132
2021-11-30,914.0,195423
2021-11-30,884.0,195423
2021-10-31,1249.0,195518
2021-11-30,822.0,195423
2022-02-28,943.0,195132
2022-02-28,882.0,195132
2022-01-31,884.0,195200
2021-09-30,731.0,195549
2021-12-31,853.0,195393
2021-10-31,823.0,195518
2022-01-31,884.0,195200
2021-09-30,731.0,195549
2022-01-31,854.0,195200
2021-10-31,823.0,195518
2021-10-31,762.0,195518
2021-05-31,486.0,195783
2022-01-31,762.0,195200
2021-10-31,731.0,195518
2021-11-30,640.0,195423
2022-02-28,759.0,195132
2022-02-28,821.0,195132
2022-01-31,762.0,195200
2022-03-31,913.0,194951
2022-01-31,823.0,195200
2021-05-31,486.0,195783
2022-01-31,762.0,195200
2022-03-31,761.0,194951
2021-05-31,486.0,195783
2022-01-31,641.0,195200
2022-03-31,669.0,194951
2022-01-31,549.0,195200
2021-09-30,426.0,195549
2022-01-31,580.0,195200
2021-11-30,456.0,195423
2021-12-31,518.0,195393
2022-03-31,639.0,194951
2022-01-31,580.0,195200
2021-10-31,488.0,195518
2022-03-31,639.0,194951
2021-12-31,518.0,195393
2021-03-31,243.0,195873
2021-08-31,396.0,195630
2022-01-31,549.0,195200
2022-01-31,549.0,195200
2021-10-31,488.0,195518
2021-11-30,456.0,195423
2022-02-28,790.0,195132
2022-02-28,516.0,195132
2022-01-31,580.0,195200
2022-03-31,639.0,194951
2022-03-31,1916.0,194951
2021-07-31,396.0,195654
2021-09-30,426.0,195549
2022-03-31,974.0,194951
2021-09-30,1279.0,195549
2021-11-30,1006.0,195423
2022-02-28,1339.0,195132
2022-01-31,396.0,195200
2022-02-28,912.0,195132
2022-02-28,424.0,195132
2022-02-28,2220.0,195132
2021-11-30,426.0,195423
2022-03-31,639.0,194951
2021-12-31,549.0,195393
