DefaultDate,TimeToDefault,NumberOfCredits
2022-02-28,851.0,1014534
2022-01-31,793.0,1016808
2021-11-30,1218.0,1020466
2021-12-31,1218.0,1018750
2022-03-31,1370.0,1011732
2021-04-30,973.0,1027983
2021-11-30,1187.0,1020466
2021-10-31,579.0,1021723
2021-01-31,306.0,1030461
2022-02-28,790.0,1014534
2022-03-31,1551.0,1011732
2021-10-31,579.0,1021723
2022-02-28,821.0,1014534
2022-01-31,1433.0,1016808
2022-02-28,851.0,1014534
2022-03-31,913.0,1011732
2022-02-28,943.0,1014534
2020-11-30,244.0,1031790
2022-04-30,791.0,1006815
2021-10-31,915.0,1021723
2021-07-31,518.0,1025000
2022-01-31,854.0,1016808
2022-02-28,851.0,1014534
2022-04-30,760.0,1006815
2021-02-28,639.0,1029762
2022-03-31,974.0,1011732
2022-03-31,913.0,1011732
2021-05-31,639.0,1027057
2022-02-28,882.0,1014534
2021-10-31,610.0,1021723
2021-07-31,547.0,1025000
2021-05-31,457.0,1027057
2022-01-31,671.0,1016808
2021-03-31,762.0,1028865
2020-08-31,550.0,1033325
2021-06-30,1065.0,1026119
2021-11-30,1157.0,1020466
2021-05-31,762.0,1027057
2022-01-31,1037.0,1016808
2021-12-31,976.0,1018750
2020-11-30,488.0,1031790
2021-02-28,731.0,1029762
2021-03-31,762.0,1028865
2021-10-31,976.0,1021723
2021-11-30,975.0,1020466
2021-10-31,915.0,1021723
2020-12-31,580.0,1031155
2021-06-30,700.0,1026119
2021-12-31,853.0,1018750
2022-04-30,1157.0,1006815
2021-06-30,822.0,1026119
2021-11-30,914.0,1020466
2022-03-31,1035.0,1011732
2021-02-28,578.0,1029762
2021-05-31,639.0,1027057
2021-09-30,792.0,1022875
2021-12-31,853.0,1018750
2022-04-30,973.0,1006815
2021-07-31,731.0,1025000
2021-12-31,1341.0,1018750
2021-08-31,915.0,1023959
2020-11-30,580.0,1031790
2021-09-30,914.0,1022875
2021-12-31,1006.0,1018750
2021-10-31,915.0,1021723
2022-04-30,1096.0,1006815
2021-05-31,762.0,1027057
2020-09-30,427.0,1032860
2022-04-30,1004.0,1006815
2022-04-30,1308.0,1006815
2021-10-31,976.0,1021723
2022-04-30,1126.0,1006815
2021-08-31,884.0,1023959
2021-03-31,701.0,1028865
2022-04-30,1004.0,1006815
2020-08-31,366.0,1033325
2021-08-31,731.0,1023959
2020-09-30,884.0,1032860
2020-10-31,915.0,1032341
