DefaultDate,TimeToDefault,NumberOfCredits
2021-10-31,214.0,114662
2022-04-30,577.0,114638
2022-04-30,454.0,114638
2022-04-30,577.0,114638
2022-04-30,577.0,114638
2022-04-30,577.0,114638
2022-04-30,516.0,114638
2022-02-28,393.0,114655
2022-03-31,365.0,114650
2022-01-31,365.0,114657
2022-03-31,396.0,114650
2022-03-31,396.0,114650
2022-04-30,454.0,114638
2022-01-31,427.0,114657
2022-03-31,639.0,114650
2022-04-30,395.0,114638
2022-04-30,395.0,114638
2022-04-30,395.0,114638
2022-02-28,334.0,114655
2022-04-30,395.0,114638
2022-03-31,365.0,114650
2021-10-31,335.0,114662
2022-03-31,547.0,114650
2022-01-31,306.0,114657
2022-04-30,395.0,114638
2021-10-31,304.0,114662
2022-01-31,306.0,114657
2022-03-31,365.0,114650
2022-02-28,424.0,114655
2022-04-30,577.0,114638
2022-04-30,454.0,114638
2022-02-28,638.0,114655
2022-04-30,577.0,114638
2022-04-30,577.0,114638
2022-04-30,577.0,114638
2022-04-30,577.0,114638
2021-10-31,335.0,114662
2022-01-31,396.0,114657
2022-01-31,671.0,114657
2022-02-28,638.0,114655
2021-10-31,245.0,114662
2022-04-30,426.0,114638
2022-03-31,577.0,114650
