DefaultDate,TimeToDefault,NumberOfCredits
2021-09-30,1548.0,345753
2020-08-31,1649.0,345953
2021-01-31,1237.0,345904
2020-10-31,1692.0,345933
2021-01-31,1200.0,345904
2020-02-29,813.0,345979
2021-07-31,1328.0,345810
2021-06-30,1266.0,345838
2022-04-30,1563.0,341942
2021-01-31,1105.0,345904
2021-04-30,1192.0,345871
2020-11-30,1678.0,345927
2021-03-31,1155.0,345888
2021-06-30,1209.0,345838
2020-12-31,1129.0,345916
2021-01-31,1081.0,345904
2021-11-30,1321.0,345673
2020-10-31,974.0,345933
2021-12-31,1386.0,345623
2021-07-31,1227.0,345810
2020-11-30,979.0,345927
2021-04-30,1117.0,345871
2022-04-30,1479.0,341942
2021-03-31,1082.0,345888
2022-02-28,1397.0,345483
2020-08-31,839.0,345953
2021-08-31,1195.0,345778
2021-12-31,1313.0,345623
2021-04-30,1052.0,345871
2020-09-30,840.0,345943
2021-12-31,1306.0,345623
2020-12-31,911.0,345916
2021-11-30,1244.0,345673
2021-12-31,1275.0,345623
2020-05-31,1433.0,345969
2021-07-31,1118.0,345810
2021-09-30,1179.0,345753
2022-04-30,1390.0,341942
2021-11-30,1238.0,345673
2021-07-31,1116.0,345810
2020-03-31,623.0,345977
2020-07-31,731.0,345959
2022-04-30,1373.0,341942
2021-08-31,1130.0,345778
2022-04-30,1366.0,341942
2021-03-31,957.0,345888
2021-05-31,1018.0,345855
2021-04-30,982.0,345871
2021-06-30,1034.0,345838
2020-09-30,756.0,345943
2022-01-31,1245.0,345562
2020-11-30,801.0,345927
2020-11-30,790.0,345927
2021-04-30,938.0,345871
2021-04-30,937.0,345871
2022-04-30,1311.0,341942
2020-10-31,1549.0,345933
2021-11-30,1135.0,345673
2021-09-30,1074.0,345753
2022-01-31,1196.0,345562
2020-06-30,601.0,345964
2022-04-30,1258.0,341942
2021-02-28,829.0,345897
2020-04-30,505.0,345975
2020-09-30,673.0,345943
2020-08-31,640.0,345953
2020-12-31,748.0,345916
2021-05-31,868.0,345855
2022-04-30,1198.0,341942
2022-02-28,1130.0,345483
2021-03-31,798.0,345888
2022-04-30,1186.0,341942
2022-02-28,1118.0,345483
2021-04-30,808.0,345871
2022-02-28,1090.0,345483
2022-04-30,1146.0,341942
2020-11-30,608.0,345927
2021-03-31,1591.0,345888
2021-09-30,1711.0,345753
2021-06-30,1612.0,345838
2021-02-28,1437.0,345897
2020-12-31,1359.0,345916
2020-11-30,1298.0,345927
2021-12-31,1633.0,345623
2021-06-30,1425.0,345838
2022-04-30,1710.0,341942
2021-12-31,1564.0,345623
2021-03-31,1210.0,345888
2020-07-31,954.0,345959
2022-04-30,1589.0,341942
2021-02-28,1132.0,345897
2021-02-28,1124.0,345897
2021-05-31,1200.0,345855
2021-08-31,1294.0,345778
2021-03-31,1141.0,345888
2022-01-31,1442.0,345562
2021-09-30,1319.0,345753
2021-03-31,1122.0,345888
2021-02-28,1090.0,345897
2021-05-31,1174.0,345855
2021-09-30,1284.0,345753
2020-02-29,689.0,345979
2021-07-31,1193.0,345810
2021-05-31,1134.0,345855
2021-08-31,1222.0,345778
2021-10-31,1271.0,345714
2021-02-28,1024.0,345897
2021-07-31,1176.0,345810
2021-09-30,1217.0,345753
2021-04-30,1063.0,345871
2020-05-31,725.0,345969
2020-11-30,899.0,345927
2021-11-30,1261.0,345673
2021-04-30,1036.0,345871
2021-06-30,1098.0,345838
2022-02-28,1333.0,345483
2021-02-28,951.0,345897
2020-02-29,583.0,345979
2020-04-30,636.0,345975
2022-04-30,1362.0,341942
2020-09-30,777.0,345943
2021-01-31,884.0,345904
2022-04-30,1335.0,341942
2021-06-30,1029.0,345838
2022-01-31,1234.0,345562
2021-10-31,1129.0,345714
2021-07-31,1033.0,345810
2021-09-30,1081.0,345753
2021-01-31,835.0,345904
2022-01-31,1196.0,345562
2022-04-30,1279.0,341942
2021-05-31,936.0,345855
2021-07-31,982.0,345810
2021-05-31,916.0,345855
2022-04-30,1244.0,341942
2020-11-30,725.0,345927
2021-05-31,892.0,345855
2021-02-28,800.0,345897
2021-01-31,771.0,345904
2022-01-31,1125.0,345562
2021-09-30,987.0,345753
2021-03-31,810.0,345888
2021-01-31,741.0,345904
2021-07-31,898.0,345810
2021-07-31,897.0,345810
2021-05-31,823.0,345855
2021-05-31,825.0,345855
2021-03-31,748.0,345888
2021-11-30,990.0,345673
2020-07-31,501.0,345959
2021-03-31,742.0,345888
2021-02-28,689.0,345897
2021-07-31,862.0,345810
2021-08-31,861.0,345778
2020-09-30,539.0,345943
2021-12-31,995.0,345623
2020-08-31,1587.0,345953
2021-03-31,708.0,345888
2021-02-28,659.0,345897
2020-05-31,1416.0,345969
2020-02-29,1277.0,345979
2021-03-31,1632.0,345888
