DefaultDate,TimeToDefault,NumberOfCredits
2022-03-27,1277.0,425527
2021-12-26,1012.0,467329
2021-12-23,882.0,468165
2022-03-17,820.0,429570
2021-11-16,698.0,482398
2022-03-27,754.0,425527
2022-03-27,648.0,425527
2021-11-14,432.0,482462
2022-03-15,546.0,430642
2022-02-25,513.0,440890
2021-12-24,372.0,467776
2022-01-25,400.0,455887
2021-11-25,338.0,482012
2022-01-25,2395.0,455887
2022-02-16,334.0,445185
2022-03-27,339.0,425527
2022-03-27,314.0,425527
2022-01-14,1642.0,460278
2021-11-25,1403.0,482012
2022-02-01,1433.0,451869
2021-12-19,1308.0,470179
2022-03-27,1189.0,425527
2021-11-25,1024.0,482012
2022-02-02,1065.0,451299
2021-12-11,943.0,473742
2022-03-27,885.0,425527
2022-03-27,836.0,425527
2022-01-25,754.0,455887
2022-03-18,638.0,429055
2021-12-26,502.0,467329
2022-01-25,490.0,455887
2022-02-24,505.0,441379
2022-03-02,454.0,436198
2021-12-26,1776.0,467329
2021-12-26,1280.0,467329
2021-12-26,1242.0,467329
2022-03-27,1322.0,425527
2021-12-19,1186.0,470179
2022-01-19,1185.0,458435
2022-02-18,1186.0,444126
2022-01-25,1075.0,455887
2022-02-25,991.0,440890
2022-02-25,900.0,440890
2021-11-06,729.0,482694
2021-12-14,669.0,472654
2021-12-15,516.0,472186
2022-02-25,325.0,440890
2021-11-14,1642.0,482462
2022-01-25,1434.0,455887
2022-01-13,931.0,460742
2022-03-27,979.0,425527
2021-12-18,820.0,470483
2022-02-25,878.0,440890
2022-02-17,790.0,444680
2021-12-19,485.0,470179
2022-01-25,561.0,455887
2022-02-25,590.0,440890
2022-02-25,564.0,440890
2022-01-20,485.0,457904
2021-11-25,392.0,482012
2021-12-04,281.0,476474
2021-10-19,1642.0,483337
2021-10-25,1174.0,483200
2022-03-27,1321.0,425527
2022-01-27,1246.0,454999
2022-03-27,1080.0,425527
2021-11-27,943.0,481872
2022-02-17,1004.0,444680
2021-12-17,882.0,471105
2022-01-23,577.0,456543
2022-03-27,594.0,425527
2022-03-31,546.0,421535
2022-03-20,515.0,428369
2021-11-25,351.0,482012
2022-03-27,433.0,425527
2022-02-25,396.0,440890
2022-03-15,273.0,430642
2022-01-24,1764.0,456315
2022-01-01,1734.0,464028
2021-12-26,1397.0,467329
2022-01-25,1288.0,455887
2022-03-27,1305.0,425527
2022-01-26,943.0,455498
2022-02-25,864.0,440890
2021-12-26,748.0,467329
2022-01-25,728.0,455887
2021-10-19,454.0,483337
2021-11-24,485.0,482051
2022-01-31,455.0,452344
2022-03-27,1567.0,425527
2022-03-27,1508.0,425527
2021-12-26,1383.0,467329
2021-11-25,1256.0,482012
2021-11-28,1185.0,479524
2022-03-27,1095.0,425527
2021-11-12,759.0,482507
2021-11-25,752.0,482012
2022-03-13,851.0,431358
2022-02-20,790.0,443235
2021-11-25,640.0,482012
2022-01-23,284.0,456543
2022-03-27,310.0,425527
2022-02-02,212.0,451299
2022-02-25,581.0,440890
2021-12-09,455.0,474903
2022-01-25,488.0,455887
2022-01-25,376.0,455887
2022-01-25,2401.0,455887
2021-12-26,243.0,467329
2022-02-25,242.0,440890
2022-01-25,1567.0,455887
2022-02-25,1100.0,440890
2022-02-25,1095.0,440890
2022-02-03,1035.0,450863
2021-10-18,881.0,483364
2022-02-25,914.0,440890
2022-02-25,871.0,440890
2021-12-28,760.0,465257
2021-11-09,546.0,482618
2022-02-23,621.0,441865
2022-03-27,566.0,425527
2021-12-17,455.0,471105
2022-02-05,485.0,449836
2022-02-25,2178.0,440890
2021-12-29,2008.0,464940
2022-01-25,2028.0,455887
2022-03-27,1377.0,425527
2021-11-25,790.0,482012
2022-01-18,820.0,458799
2022-01-13,212.0,460742
2022-03-29,638.0,422602
2021-11-04,454.0,482744
2021-11-25,441.0,482012
2022-01-25,501.0,455887
2022-02-19,516.0,443515
2021-11-25,398.0,482012
2022-02-27,485.0,439961
2021-11-25,358.0,482012
2022-02-19,393.0,443515
2022-03-14,423.0,431194
2022-02-25,399.0,440890
2021-11-11,1947.0,482536
2022-02-25,1834.0,440890
2022-01-25,1769.0,455887
2022-02-25,1760.0,440890
2022-02-16,1399.0,445185
2022-03-27,1335.0,425527
2021-12-16,821.0,471621
2022-02-25,905.0,440890
2022-01-17,851.0,459259
2021-12-13,669.0,473164
2022-03-17,638.0,429570
2022-01-13,546.0,460742
2022-01-22,530.0,456832
2021-12-29,446.0,464940
2022-03-27,501.0,425527
2022-03-06,303.0,434296
2022-02-03,273.0,450863
2022-02-25,1578.0,440890
2021-11-25,1429.0,482012
2022-01-25,1180.0,455887
