DefaultDate,TimeToDefault,NumberOfCredits
2022-03-31,1582.0,214561
2021-11-30,761.0,214841
2021-10-31,792.0,214904
2022-03-31,1035.0,214561
2022-02-28,1489.0,214651
2021-09-30,853.0,214950
2021-10-31,610.0,214904
2021-07-31,1369.0,215038
2021-12-31,579.0,214780
2022-01-31,762.0,214716
2021-11-30,700.0,214841
2021-12-31,731.0,214780
2021-11-30,518.0,214841
2022-03-31,1217.0,214561
2021-10-31,1310.0,214904
2021-12-31,976.0,214780
2021-05-31,457.0,215116
2021-09-30,1188.0,214950
2021-10-31,945.0,214904
2021-10-31,731.0,214904
2021-04-30,517.0,215141
2022-01-31,884.0,214716
2021-11-30,1034.0,214841
2022-03-31,1035.0,214561
2021-12-31,1218.0,214780
2022-03-31,882.0,214561
2021-10-31,976.0,214904
2022-01-31,580.0,214716
2021-12-31,915.0,214780
2021-12-31,915.0,214780
2021-11-30,822.0,214841
2021-06-30,395.0,215082
2021-12-31,1310.0,214780
2021-08-31,1339.0,215001
2021-09-30,1188.0,214950
2022-03-31,790.0,214561
2022-03-31,943.0,214561
2021-08-31,1158.0,215001
2022-01-31,1402.0,214716
2021-10-31,488.0,214904
2021-10-31,1127.0,214904
2022-03-31,882.0,214561
2021-11-30,761.0,214841
2022-03-31,882.0,214561
2021-05-31,974.0,215116
2021-02-28,456.0,215183
2021-12-31,945.0,214780
2022-02-28,1339.0,214651
2022-03-31,1278.0,214561
2021-04-30,608.0,215141
2021-11-30,853.0,214841
2021-10-31,1280.0,214904
2022-02-28,1430.0,214651
2021-05-31,1157.0,215116
2021-04-30,820.0,215141
2021-03-31,943.0,215166
2021-08-31,1005.0,215001
2022-03-31,1005.0,214561
2022-02-28,608.0,214651
2022-03-31,730.0,214561
2021-12-31,549.0,214780
2021-04-30,973.0,215141
2021-04-30,334.0,215141
2021-11-30,822.0,214841
2021-06-30,731.0,215082
2021-05-31,1066.0,215116
2022-01-31,1523.0,214716
2021-09-30,1279.0,214950
2021-09-30,853.0,214950
2021-06-30,608.0,215082
2022-02-28,1004.0,214651
2021-08-31,457.0,215001
2021-11-30,1310.0,214841
2021-05-31,578.0,215116
2021-12-31,884.0,214780
2022-03-31,1186.0,214561
2022-03-31,821.0,214561
2021-08-31,1158.0,215001
2021-04-30,334.0,215141
2021-03-31,852.0,215166
2021-07-31,396.0,215038
2022-01-31,731.0,214716
2021-09-30,1279.0,214950
2022-02-28,1035.0,214651
2021-12-31,1218.0,214780
2021-10-31,1310.0,214904
2021-12-31,700.0,214780
2022-01-31,946.0,214716
2022-02-28,730.0,214651
2021-09-30,761.0,214950
2021-11-30,1371.0,214841
2021-08-31,670.0,215001
2021-09-30,853.0,214950
2022-03-31,913.0,214561
2021-05-31,792.0,215116
2021-08-31,1158.0,215001
2021-11-30,2283.0,214841
2022-03-31,1431.0,214561
2021-05-31,365.0,215116
2021-06-30,456.0,215082
2021-10-31,701.0,214904
2022-03-31,1005.0,214561
2021-07-31,1795.0,215038
2021-08-31,1035.0,215001
2022-02-28,882.0,214651
2021-06-30,547.0,215082
2021-09-30,457.0,214950
2021-06-30,792.0,215082
2021-09-30,639.0,214950
2021-06-30,943.0,215082
2021-10-31,884.0,214904
2021-11-30,731.0,214841
2021-08-31,1614.0,215001
2021-06-30,761.0,215082
2021-08-31,1370.0,215001
2021-09-30,608.0,214950
2021-08-31,1339.0,215001
2021-08-31,427.0,215001
2021-11-30,914.0,214841
2022-03-31,669.0,214561
2021-07-31,518.0,215038
2021-11-30,640.0,214841
2021-02-28,456.0,215183
2022-02-28,608.0,214651
2021-10-31,1157.0,214904
2021-11-30,1065.0,214841
2021-08-31,609.0,215001
2021-11-30,487.0,214841
2022-02-28,1430.0,214651
2021-12-31,671.0,214780
2021-06-30,943.0,215082
2021-07-31,365.0,215038
2022-02-28,1308.0,214651
2022-03-31,1400.0,214561
2022-01-31,1280.0,214716
2021-12-31,2010.0,214780
2021-09-30,426.0,214950
2021-06-30,395.0,215082
2022-01-31,823.0,214716
2021-05-31,701.0,215116
2022-03-31,639.0,214561
2021-10-31,1369.0,214904
2022-03-31,639.0,214561
2022-03-31,882.0,214561
2021-06-30,334.0,215082
2022-01-31,549.0,214716
2021-12-31,1037.0,214780
2022-02-28,577.0,214651
2021-11-30,1096.0,214841
2022-01-31,610.0,214716
2021-11-30,487.0,214841
2021-06-30,608.0,215082
2021-11-30,487.0,214841
2021-10-31,639.0,214904
2021-09-30,639.0,214950
2021-11-30,1096.0,214841
2022-01-31,762.0,214716
2021-11-30,822.0,214841
2022-01-31,549.0,214716
2022-02-28,821.0,214651
2022-03-31,608.0,214561
2021-08-31,396.0,215001
