Time (Months),Probability
0.04201680672268908,53.04213284641941
0.12605042016806722,52.069801248600626
0.21008403361344538,51.909829557888756
0.29411764705882354,50.887216292149894
0.3781512605042017,51.09037439625152
0.46218487394957986,50.434376340569145
0.546218487394958,50.22037631539817
0.6302521008403361,49.48086893627171
0.7142857142857144,49.768352026557515
0.7983193277310925,49.664489799708186
0.8823529411764707,48.795957762670085
0.9663865546218487,48.263130859892726
1.050420168067227,47.99469640393539
1.134453781512605,47.598763053880965
1.2184873949579833,47.533734105992814
1.3025210084033616,47.23573969964674
1.3865546218487395,47.32376224888787
1.4705882352941178,47.0133000504038
1.554621848739496,46.7326533039627
1.6386554621848741,45.87120584661781
1.7226890756302522,45.71349121634133
1.8067226890756305,44.740163337760144
1.8907563025210086,45.10336968088082
1.9747899159663866,44.73584669362663
2.0588235294117645,44.24309350618918
2.1428571428571432,44.25672947835029
2.226890756302521,44.28199303268019
2.3109243697478994,43.62909935034107
2.3949579831932777,44.04177724842643
2.4789915966386555,43.192046538502105
2.563025210084034,42.57456568788194
2.647058823529412,42.55045032399314
2.73109243697479,42.935094948295365
2.8151260504201683,42.92108107061901
2.8991596638655466,42.21388034914968
2.9831932773109244,41.83873096052231
3.0672268907563027,41.64171001296569
3.151260504201681,42.24578590308871
3.235294117647059,41.41491623629307
3.3193277310924376,41.08033715902584
3.4033613445378155,39.81677690348986
3.4873949579831933,39.51769417775004
3.571428571428572,40.08889735694003
3.65546218487395,39.63648819942346
3.7394957983193278,37.81748823671392
3.8235294117647065,37.67524017460234
3.9075630252100844,37.159386124127636
3.991596638655462,37.39764957007362
4.07563025210084,36.9045501019189
4.159663865546219,36.62543712171894
4.2436974789915975,37.3670541367834
4.327731092436975,35.077861454258446
4.411764705882353,34.87498813838766
4.495798319327731,34.86340358997029
4.57983193277311,33.783710992042444
4.663865546218488,33.84177871010889
4.747899159663866,33.647035011928814
4.831932773109244,33.23275209511241
4.915966386554622,32.415181455974945
5.0,32.762976796711385
5.084033613445379,32.160836598737134
5.168067226890757,32.24242489873986
5.252100840336135,30.8165301539444
5.336134453781513,30.360019332676718
5.420168067226891,29.521323746200224
5.504201680672269,29.113763998062616
5.588235294117648,28.49372710881843
5.6722689075630255,28.75206480956316
5.756302521008404,28.52572436646607
5.840336134453782,28.210516294152036
5.92436974789916,28.899957520723312
6.008403361344538,26.871806972142583
6.0924369747899165,26.615318794553154
6.176470588235294,26.723089086290944
6.260504201680673,26.282196076035536
6.344537815126051,25.452289702884915
6.428571428571429,25.569298507178495
6.512605042016807,23.994291858542248
6.596638655462185,24.44765409158594
6.680672268907564,22.80923326484576
6.764705882352942,22.836877701052348
6.84873949579832,21.53779439187875
6.932773109243698,22.679034025514806
7.0168067226890765,20.40353959574575
7.100840336134454,19.757520934399672
7.184873949579833,20.02508150616638
7.268907563025211,18.579196140691995
7.352941176470589,19.762126962362665
7.436974789915967,17.741430375552767
7.521008403361345,18.260124572850437
7.605042016806723,18.31494436093356
7.689075630252102,17.5091132861776
7.77310924369748,15.74797673353731
7.857142857142858,16.309724107501438
7.9411764705882355,14.202620013537778
8.025210084033613,13.873691481006828
8.109243697478991,13.442881688755564
8.19327731092437,13.296563060192678
8.277310924369749,12.396005686116164
8.361344537815127,12.222953222040687
8.445378151260504,11.96208760401301
8.529411764705884,11.041352252626135
8.613445378151262,10.135651822946688
8.69747899159664,8.185331151179486
8.781512605042018,7.69498965667896
8.865546218487395,8.790364130818663
8.949579831932773,6.976647774725118
9.033613445378151,5.680583545242513
9.11764705882353,5.40958185278343
9.201680672268909,4.350881824625843
9.285714285714286,3.8147685185185174
9.369747899159664,2.139736055190599
9.453781512605042,2.5490937149270465
9.537815126050422,1.248240740740714
9.6218487394958,1.4664646464646476
9.705882352941178,0.5208754208754203
9.789915966386555,0.3606060606060607
9.873949579831933,0.12020202020202037
9.957983193277311,0.0
